epoch,acc,loss,val_acc,val_loss
0,0.2821987179487179,1.7185511491971137,0.33326923076923076,1.5780706860468938
1,0.3273301282051282,1.6093587570679493,0.36185897435897435,1.536286003895295
2,0.34757371794871794,1.5793657359098776,0.37416666666666665,1.5171351986664992
3,0.3554519230769231,1.5636977197206938,0.3730769230769231,1.5023285269125914
4,0.3602467948717949,1.5541695607747787,0.38724358974358974,1.495701430883163
5,0.36085576923076923,1.551313923151065,0.3683974358668694,1.5361175142190395
6,0.3634326923076923,1.5457048585598285,0.3845512820818485,1.4903655120653985
7,0.3651057692307692,1.5425508819726796,0.3753205127899463,1.5130585864874033
8,0.3679775641025641,1.5394951122968625,0.39429487179487177,1.48962330977122
9,0.3673942307692308,1.5395823856255948,0.391987179517746,1.484910758580917
10,0.3684775641025641,1.534151075705504,0.3958333333333333,1.4657670518679498
11,0.3697371794871795,1.535171449538989,0.3921153846459511,1.480598221681057
12,0.3709455128205128,1.5341742445383317,0.39647435900492545,1.4870615373513638
13,0.3711282051282051,1.531997767546238,0.3792948717643053,1.5158923524465315
14,0.3706570512820513,1.5321417821248373,0.3952564102869767,1.480206730793684
15,0.372375,1.5280939474105835,0.3852564102564103,1.494371894078377
16,0.37424358974358973,1.5271180443641468,0.3919230769536434,1.5019259048119569
17,0.37418910256410254,1.5266738801858364,0.3842307692307692,1.5122009541438175
18,0.3732820512820513,1.526494334978935,0.3917307692307692,1.481328120965224
19,0.3736858974358974,1.5267811156786406,0.38647435900492544,1.4849075312492175
20,0.3734455128205128,1.5258020957066463,0.3792948718254383,1.49833652312939
21,0.3744967948717949,1.5235813383689294,0.3937820512820513,1.4698591368014995
22,0.37617628205128206,1.521338604658078,0.40044871794871795,1.4679761516130887
23,0.3766121794871795,1.5219286984908276,0.39205128202071554,1.471556195601439
24,0.3775480769230769,1.5202480998406043,0.386987179456613,1.4880630303651858
25,0.3800480769230769,1.515957941739987,0.39576923073866427,1.465555814229525
26,0.3798717948717949,1.5168158013270452,0.4028846154151819,1.454986986502623
27,0.3797403846153846,1.5143023035342877,0.39185897438954087,1.4740916197116558
28,0.380974358974359,1.512003723609142,0.3869230769536434,1.488417635697585
29,0.3817724358974359,1.5097482961263413,0.3966666666361002,1.4661287409219987
30,0.3833301282051282,1.5088806068224785,0.3949358974358974,1.4901986160033789
31,0.38293269230769234,1.509370620727539,0.39564102567159215,1.4685483151215772
32,0.38421794871794873,1.508087426332327,0.3898076923382588,1.474820943123255
33,0.38601602564102566,1.5051080660453209,0.4076923076617412,1.4629984840979944
34,0.38461858974358976,1.5059653492707472,0.4073076923382588,1.452960735712296
35,0.3867564102564103,1.5045154422368758,0.3908974358974359,1.4753391428482838
36,0.3878044871794872,1.5005964904442812,0.40615384612327965,1.455942128132551
37,0.3875224358974359,1.5007462609119904,0.4103205128510793,1.4571046134753105
38,0.3873942307692308,1.5011107546488445,0.4162179487485152,1.4377984850223249
39,0.3896282051282051,1.4985053450755583,0.4075641025641026,1.4700557376176884
40,0.3895929487179487,1.4989275621756528,0.4103205128510793,1.4514040486017863
41,0.38911538461538464,1.496976584923573,0.4160897435897436,1.449959077957349
42,0.38971153846153844,1.4968899556428958,0.3989102563796899,1.4647760106355716
43,0.389025641025641,1.4970839170553745,0.4028846153540489,1.4705400369106194
44,0.39026602564102564,1.495471375318674,0.40134615387672035,1.479279323357802
45,0.3894903846153846,1.495891790438921,0.39339743592800236,1.4749623724130483
46,0.3895480769230769,1.497675920461997,0.3941025641331306,1.463348791049077
47,0.3904166666666667,1.494820008131174,0.4191666666972331,1.4399976951648028
48,0.39053525641025644,1.4941784035853851,0.4110897436203101,1.448297892228151
49,0.3916602564102564,1.494977698326111,0.40025641025641023,1.4654054602598532
50,0.39145833333333335,1.493116647353539,0.4230128205128205,1.4314951676588792
51,0.39094871794871794,1.4940569874201066,0.40737179490236136,1.4593051993541228
52,0.39216666666666666,1.4924727685390375,0.41249999996943354,1.4459284761624458
53,0.3927852564102564,1.4926034982632368,0.4167948717643053,1.4418698261945675
54,0.3918653846153846,1.4912551221113939,0.41,1.4595427992405035
55,0.3916474358974359,1.494313599757659,0.4196153846153846,1.4506987619400025
56,0.39140064102564104,1.4927071201862434,0.41615384612327966,1.4435211421281864
57,0.3927788461538462,1.4927105596982515,0.41903846150789503,1.4337876280760153
58,0.3932019230769231,1.491435122318757,0.4200641025335361,1.4372204105670636
59,0.39340384615384616,1.490716733003274,0.4018589743284079,1.4555146639163679
60,0.39374679487179487,1.491888380955427,0.39897435897435896,1.4765946915210821
61,0.392875,1.4903837445087922,0.41480769227712583,1.4508839543660481
62,0.39258333333333334,1.4910640762769258,0.41807692310748956,1.4364151060886872
63,0.3923974358974359,1.491366626825088,0.41160256407199763,1.4475124815182807
64,0.39374358974358975,1.4896762703626585,0.3958333333333333,1.4657755848077627
65,0.39224038461538463,1.4909925880187598,0.3891025641025641,1.5083101745752188
66,0.39351602564102567,1.4900339989050841,0.41070512817456173,1.461826433890905
67,0.3939358974358974,1.4889809012779822,0.41538461541518185,1.4385050377478967
68,0.39381410256410254,1.491336575165773,0.40923076923076923,1.4430165651517037
69,0.39406410256410257,1.4883727787213448,0.3946153846153846,1.4671514165095794
70,0.392875,1.4897463271556757,0.3992948717948718,1.469974394944998
71,0.39419871794871797,1.4902378317515055,0.40942307692307695,1.4531678929695717
72,0.39375,1.490202981997759,0.41038461541518184,1.4375098784764608
73,0.39292948717948717,1.492365041855054,0.4032051281745617,1.4567799304081843
74,0.3940961538461539,1.4884995613587209,0.4157051282051282,1.438251809340257
75,0.3936794871794872,1.4887030436931512,0.41032051278994636,1.4424055697367741
76,0.393525641025641,1.4902478438646365,0.41743589743589743,1.4369949834774702
77,0.39288141025641027,1.4913237409591675,0.41307692310748956,1.4389146183698605
78,0.3935801282051282,1.4899624828191904,0.40762820509763864,1.4550446597123758
79,0.39489423076923075,1.4899444274902345,0.40147435900492545,1.4597135444787832
80,0.3931923076923077,1.488869861945128,0.4051282051587716,1.4591970585554075
81,0.39413141025641024,1.4890323956807454,0.40884615381558737,1.463357764024001
82,0.3948108974358974,1.489031548169943,0.4050641025946691,1.4667398403852414
83,0.3934326923076923,1.4906248491482856,0.41294871794871796,1.4455820196102827
84,0.3941730769230769,1.4899648332351294,0.40634615381558736,1.4692275249041045
85,0.3957820512820513,1.4876417602147811,0.4196153846459511,1.4475267204871545
86,0.39457371794871793,1.4884511521168244,0.41634615381558737,1.435207833021115
87,0.39381410256410254,1.4872468754205947,0.4126923076617412,1.4425549068206396
88,0.39411858974358976,1.4873703354811056,0.41493589740533093,1.4499728613633376
89,0.39437179487179486,1.4887972460037622,0.4074358974664639,1.4596862752620992
90,0.39388141025641027,1.4888910138545892,0.4053205128510793,1.4533240165465917
91,0.3946474358974359,1.487436327543014,0.4018589743589744,1.4518535212981396
92,0.3935416666666667,1.4904229608682487,0.41044871794871796,1.4503602580535107
93,0.39488141025641027,1.4894915452125745,0.4121153846459511,1.4450517342640803
94,0.39571794871794874,1.488301679281088,0.3976282051587716,1.4757154619999422
95,0.3955160256410256,1.4895708224712274,0.40634615384615386,1.4475433287253747
96,0.396176282051282,1.4875524471967647,0.39076923079979725,1.497800531265063
97,0.3943846153846154,1.4881134156691722,0.40602564102564104,1.4595446875156501
98,0.39458653846153846,1.4870681809889965,0.406987179517746,1.450244385156876
99,0.39456089743589745,1.4892604850377793,0.4156410256410256,1.4467202998430302
