epoch,acc,loss,val_acc,val_loss
0,0.33911858974358977,1.6415534545213748,0.40115384612327964,1.4592744258733896
1,0.40924358974358976,1.430050755696419,0.4081410256104592,1.407157966418144
2,0.42457051282051284,1.39001534871566,0.42980769230769234,1.3694565906280127
3,0.438525641025641,1.3622699982936566,0.4380769230769231,1.3813840098258776
4,0.44982051282051283,1.3383441266157687,0.44461538461538463,1.3469077529662694
5,0.457625,1.3225304265755873,0.4521153846459511,1.3409669273327558
6,0.4624679487179487,1.311999776510092,0.4573076923076923,1.320433394970038
7,0.4682724358974359,1.300752164424994,0.461987179517746,1.322201685294127
8,0.4717211538461539,1.2919874988580362,0.4560256410562075,1.331861560528095
9,0.4761153846153846,1.2829069928144798,0.44961538458481815,1.3469990958922948
10,0.47931410256410256,1.2784397576405453,0.4536538461844126,1.3354680060117672
11,0.48227884615384614,1.271071086455614,0.4603846153540489,1.3533827796349158
12,0.4850673076923077,1.2647975956109854,0.4696153846153846,1.320936565276904
13,0.48769871794871794,1.2597064561966138,0.45871794868738225,1.3218347824536838
14,0.48967307692307693,1.2545122668682,0.46134615381558736,1.3434352956674038
15,0.4916794871794872,1.2528096834329459,0.4723076922771258,1.3354631134179922
16,0.49342628205128203,1.2472158717008737,0.4643589743589744,1.329546403273558
17,0.49674358974358973,1.2424434647437854,0.46442307692307694,1.3284438154024956
18,0.49762179487179486,1.2381143885147878,0.46878205131261774,1.350966436068217
19,0.4995801282051282,1.235163483803089,0.4684615384921049,1.3383835541896332
20,0.5013333333333333,1.2300519499901013,0.47570512817456173,1.321795003230755
21,0.5011282051282051,1.229249076354198,0.46602564105620753,1.3441572799438086
22,0.5042948717948718,1.2245038415590923,0.47249999996943354,1.3361997529787895
23,0.5063557692307692,1.2223285982425396,0.4662179487179487,1.356526320897616
24,0.505573717948718,1.2209421746058342,0.46615384612327965,1.3798325581428332
25,0.5073173076923077,1.2173660625188778,0.4724358974358974,1.343904110468351
26,0.5084679487179488,1.2141743117968242,0.46499999996943353,1.3575031103231967
27,0.5095416666666667,1.212475899671897,0.4748717948412284,1.351819184987973
28,0.5113429487179487,1.2091995329734606,0.4599999999694335,1.372129428936885
29,0.5114391025641025,1.207258940855662,0.4689102563796899,1.3611837918941792
30,0.5121282051282051,1.2072862776854099,0.4776923076617412,1.355074618779696
